Date	Device	Signal
Thu Jul  2 11:44:34 2015	J10i	-68
Thu Jul  2 11:44:34 2015	K610i	-73
Thu Jul  2 11:44:44 2015	J10i	-69
Thu Jul  2 11:44:44 2015	J10i	-73
Thu Jul  2 11:44:44 2015	GX15	-67
Thu Jul  2 11:44:44 2015	edc	-73
Thu Jul  2 11:44:44 2015	K610i	-74
Thu Jul  2 11:44:44 2015	S5610	-65
Thu Jul  2 11:44:54 2015	GX15	-67
Thu Jul  2 11:44:54 2015	J10i	-71
Thu Jul  2 11:44:54 2015	K610i	-74
Thu Jul  2 11:44:54 2015	Nokia108	-62
Thu Jul  2 11:44:54 2015	edc	-73
Thu Jul  2 11:45:04 2015	J10i	-72
Thu Jul  2 11:45:04 2015	Nokia108	-67
Thu Jul  2 11:45:04 2015	K610i	-64
Thu Jul  2 11:45:04 2015	edc	-73
Thu Jul  2 11:45:15 2015	Nokia108	-64
Thu Jul  2 11:45:15 2015	GX15	-74
Thu Jul  2 11:45:15 2015	K610i	-68
Thu Jul  2 11:45:15 2015	J10i	-70
Thu Jul  2 11:45:15 2015	J10i	-73
Thu Jul  2 11:45:15 2015	edc	-73
Thu Jul  2 11:45:25 2015	edc	-72
Thu Jul  2 11:45:25 2015	K610i	-64
Thu Jul  2 11:45:25 2015	GX15	-72
Thu Jul  2 11:45:25 2015	J10i	-70
Thu Jul  2 11:45:25 2015	Nokia108	-60
Thu Jul  2 11:45:35 2015	S5610	-69
Thu Jul  2 11:45:35 2015	K610i	-66
Thu Jul  2 11:45:35 2015	J10i	-69
Thu Jul  2 11:45:35 2015	GX15	-72
Thu Jul  2 11:45:35 2015	Nokia108	-66
Thu Jul  2 11:45:46 2015	Nokia108	-62
Thu Jul  2 11:45:46 2015	S5610	-67
Thu Jul  2 11:45:46 2015	J10i	-68
Thu Jul  2 11:45:46 2015	K610i	-65
Thu Jul  2 11:45:56 2015	GX15	-77
Thu Jul  2 11:45:56 2015	Nokia108	-68
Thu Jul  2 11:45:56 2015	Manu ka Mac	-82
Thu Jul  2 11:45:56 2015	S5610	-70
Thu Jul  2 11:45:56 2015	K610i	-67
Thu Jul  2 11:45:56 2015	J10i	-73
Thu Jul  2 11:45:56 2015	J10i	-68
Thu Jul  2 11:45:56 2015	edc	-77
Thu Jul  2 11:46:06 2015	Nokia108	-61
Thu Jul  2 11:46:06 2015	K610i	-70
Thu Jul  2 11:46:06 2015	GX15	-68
Thu Jul  2 11:46:06 2015	edc	-78
Thu Jul  2 11:46:06 2015	J10i	-72
Thu Jul  2 11:46:17 2015	S5610	-73
Thu Jul  2 11:46:17 2015	GX15	-69
Thu Jul  2 11:46:17 2015	S5610	-67
Thu Jul  2 11:46:17 2015	edc	-74
Thu Jul  2 11:46:17 2015	J10i	-72
Thu Jul  2 11:46:17 2015	K610i	-67
Thu Jul  2 11:46:27 2015	GX15	-72
Thu Jul  2 11:46:27 2015	Nokia108	-65
Thu Jul  2 11:46:27 2015	edc	-73
Thu Jul  2 11:46:27 2015	J10i	-70
Thu Jul  2 11:46:27 2015	K610i	-64
Thu Jul  2 11:46:37 2015	Nokia108	-62
Thu Jul  2 11:46:37 2015	J10i	-73
Thu Jul  2 11:46:37 2015	GX15	-75
Thu Jul  2 11:46:37 2015	K610i	-68
Thu Jul  2 11:46:48 2015	J10i	-71
Thu Jul  2 11:46:48 2015	GX15	-72
Thu Jul  2 11:46:48 2015	S5610	-75
Thu Jul  2 11:46:48 2015	S5610	-68
Thu Jul  2 11:46:48 2015	K610i	-69
Thu Jul  2 11:46:58 2015	GX15	-72
Thu Jul  2 11:46:58 2015	J10i	-67
Thu Jul  2 11:46:58 2015	S5610	-65
Thu Jul  2 11:46:58 2015	K610i	-70
Thu Jul  2 11:46:58 2015	Nokia108	-63
Thu Jul  2 11:47:08 2015	S5610	-72
Thu Jul  2 11:47:08 2015	Nokia108	-63
Thu Jul  2 11:47:08 2015	J10i	-72
Thu Jul  2 11:47:08 2015	K610i	-71
Thu Jul  2 11:47:08 2015	GX15	-73
Thu Jul  2 11:47:19 2015	S5610	-70
Thu Jul  2 11:47:19 2015	Nokia108	-71
Thu Jul  2 11:47:19 2015	GX15	-80
Thu Jul  2 11:47:19 2015	K610i	-70
Thu Jul  2 11:47:19 2015	edc	-73
Thu Jul  2 11:47:19 2015	J10i	-79
Thu Jul  2 11:47:29 2015	S5610	-67
Thu Jul  2 11:47:29 2015	K610i	-77
Thu Jul  2 11:47:29 2015	Nokia108	-62
Thu Jul  2 11:47:29 2015	J10i	-71
Thu Jul  2 11:47:29 2015	edc	-70
Thu Jul  2 11:47:39 2015	Nokia108	-63
Thu Jul  2 11:47:39 2015	J10i	-73
Thu Jul  2 11:47:39 2015	J10i	-71
Thu Jul  2 11:47:39 2015	K610i	-70
Thu Jul  2 11:47:39 2015	edc	-71
Thu Jul  2 11:47:39 2015	GX15	-74
Thu Jul  2 11:47:50 2015	edc	-75
Thu Jul  2 11:47:50 2015	S5610	-67
Thu Jul  2 11:47:50 2015	K610i	-70
Thu Jul  2 11:47:50 2015	J10i	-72
Thu Jul  2 11:47:50 2015	Nokia108	-61
Thu Jul  2 11:48:00 2015	K610i	-67
Thu Jul  2 11:48:00 2015	Nokia108	-61
Thu Jul  2 11:48:00 2015	J10i	-73
Thu Jul  2 11:48:00 2015	J10i	-75
Thu Jul  2 11:48:10 2015	K610i	-65
Thu Jul  2 11:48:10 2015	Nokia108	-62
Thu Jul  2 11:48:10 2015	J10i	-73
Thu Jul  2 11:48:10 2015	edc	-72
Thu Jul  2 11:48:21 2015	Nokia108	-62
Thu Jul  2 11:48:21 2015	J10i	-71
Thu Jul  2 11:48:21 2015	K610i	-64
Thu Jul  2 11:48:31 2015	Nokia108	-65
Thu Jul  2 11:48:31 2015	J10i	-72
Thu Jul  2 11:48:31 2015	J10i	-73
Thu Jul  2 11:48:31 2015	S5610	-79
Thu Jul  2 11:48:31 2015	K610i	-61
Thu Jul  2 11:48:41 2015	S5610	-67
Thu Jul  2 11:48:41 2015	J10i	-71
Thu Jul  2 11:48:41 2015	Nokia108	-59
Thu Jul  2 11:48:41 2015	K610i	-64
Thu Jul  2 11:48:41 2015	J10i	-70
Thu Jul  2 11:48:51 2015	Nokia108	-59
Thu Jul  2 11:48:51 2015	K610i	-64
Thu Jul  2 11:48:51 2015	edc	-72
Thu Jul  2 11:48:51 2015	J10i	-71
Thu Jul  2 11:48:51 2015	S5610	-72
Thu Jul  2 11:49:02 2015	Nokia108	-61
Thu Jul  2 11:49:02 2015	J10i	-74
Thu Jul  2 11:49:02 2015	S5610	-66
Thu Jul  2 11:49:12 2015	S5610	-66
Thu Jul  2 11:49:12 2015	Nokia108	-62
Thu Jul  2 11:49:12 2015	J10i	-74
Thu Jul  2 11:49:12 2015	K610i	-67
Thu Jul  2 11:49:22 2015	Nokia108	-61
Thu Jul  2 11:49:22 2015	S5610	-66
Thu Jul  2 11:49:22 2015	K610i	-64
Thu Jul  2 11:49:22 2015	J10i	-72
Thu Jul  2 11:49:33 2015	J10i	-73
Thu Jul  2 11:49:33 2015	J10i	-72
Thu Jul  2 11:49:33 2015	GX15	-82
Thu Jul  2 11:49:33 2015	Nokia108	-62
Thu Jul  2 11:49:33 2015	edc	-69
Thu Jul  2 11:49:33 2015	S5610	-71
Thu Jul  2 11:49:43 2015	Nokia108	-72
Thu Jul  2 11:49:43 2015	S5610	-67
Thu Jul  2 11:49:43 2015	K610i	-63
Thu Jul  2 11:49:43 2015	J10i	-71
Thu Jul  2 11:49:53 2015	Nokia108	-61
Thu Jul  2 11:49:53 2015	K610i	-63
Thu Jul  2 11:49:53 2015	edc	-72
Thu Jul  2 11:50:04 2015	S5610	-69
Thu Jul  2 11:50:04 2015	J10i	-73
Thu Jul  2 11:50:04 2015	K610i	-64
Thu Jul  2 11:50:14 2015	S5610	-71
Thu Jul  2 11:50:14 2015	edc	-66
Thu Jul  2 11:50:14 2015	J10i	-74
Thu Jul  2 11:50:14 2015	K610i	-65
Thu Jul  2 11:50:24 2015	K610i	-64
Thu Jul  2 11:50:24 2015	Nokia108	-65
Thu Jul  2 11:50:24 2015	J10i	-73
Thu Jul  2 11:50:35 2015	S5610	-67
Thu Jul  2 11:50:35 2015	K610i	-64
Thu Jul  2 11:50:35 2015	J10i	-73
Thu Jul  2 11:50:35 2015	GX15	-75
Thu Jul  2 11:50:35 2015	Nokia108	-61
Thu Jul  2 11:50:45 2015	K610i	-63
Thu Jul  2 11:50:45 2015	J10i	-72
Thu Jul  2 11:50:45 2015	S5610	-70
Thu Jul  2 11:50:45 2015	edc	-68
Thu Jul  2 11:50:45 2015	GX15	-77
Thu Jul  2 11:50:55 2015	GX15	-78
Thu Jul  2 11:50:55 2015	edc	-67
Thu Jul  2 11:50:55 2015	J10i	-72
Thu Jul  2 11:50:55 2015	Nokia108	-62
Thu Jul  2 11:50:55 2015	S5610	-70
Thu Jul  2 11:51:06 2015	K610i	-66
Thu Jul  2 11:51:06 2015	S5610	-71
Thu Jul  2 11:51:06 2015	Nokia108	-59
Thu Jul  2 11:51:06 2015	J10i	-72
Thu Jul  2 11:51:06 2015	edc	-69
Thu Jul  2 11:51:16 2015	Nokia108	-64
Thu Jul  2 11:51:16 2015	J10i	-71
Thu Jul  2 11:51:26 2015	S5610	-73
Thu Jul  2 11:51:26 2015	edc	-72
Thu Jul  2 11:51:26 2015	J10i	-74
Thu Jul  2 11:51:26 2015	K610i	-67
Thu Jul  2 11:51:26 2015	Nokia108	-60
Thu Jul  2 11:51:37 2015	J10i	-78
Thu Jul  2 11:51:37 2015	K610i	-70
Thu Jul  2 11:51:37 2015	Nokia108	-65
Thu Jul  2 11:51:37 2015	S5610	-71
Thu Jul  2 11:51:47 2015	Feild?s MacBook Pro	-68
Thu Jul  2 11:51:47 2015	edc	-73
Thu Jul  2 11:51:47 2015	K610i	-64
Thu Jul  2 11:51:47 2015	S5610	-69
Thu Jul  2 11:51:47 2015	Nokia108	-64
Thu Jul  2 11:51:47 2015	GX15	-77
Thu Jul  2 11:51:57 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:51:57 2015	J10i	-71
Thu Jul  2 11:51:57 2015	edc	-66
Thu Jul  2 11:51:57 2015	S5610	-67
Thu Jul  2 11:51:57 2015	K610i	-65
Thu Jul  2 11:51:57 2015	J10i	-73
Thu Jul  2 11:52:08 2015	S5610	-72
Thu Jul  2 11:52:08 2015	Nokia108	-60
Thu Jul  2 11:52:08 2015	Feild?s MacBook Pro	-68
Thu Jul  2 11:52:08 2015	K610i	-66
Thu Jul  2 11:52:08 2015	edc	-71
Thu Jul  2 11:52:18 2015	Nokia108	-59
Thu Jul  2 11:52:18 2015	GX15	-76
Thu Jul  2 11:52:18 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:52:18 2015	edc	-69
Thu Jul  2 11:52:18 2015	K610i	-65
Thu Jul  2 11:52:18 2015	J10i	-71
Thu Jul  2 11:52:18 2015	S5610	-75
Thu Jul  2 11:52:28 2015	Feild?s MacBook Pro	-67
Thu Jul  2 11:52:28 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:52:28 2015	edc	-67
Thu Jul  2 11:52:28 2015	K610i	-61
Thu Jul  2 11:52:28 2015	S5610	-70
Thu Jul  2 11:52:28 2015	J10i	-72
Thu Jul  2 11:52:28 2015	GX15	-78
Thu Jul  2 11:52:39 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:52:39 2015	J10i	-72
Thu Jul  2 11:52:39 2015	S5610	-72
Thu Jul  2 11:52:39 2015	edc	-73
Thu Jul  2 11:52:39 2015	K610i	-67
Thu Jul  2 11:52:49 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:52:49 2015	edc	-74
Thu Jul  2 11:52:49 2015	Nokia108	-60
Thu Jul  2 11:52:49 2015	K610i	-68
Thu Jul  2 11:52:49 2015	J10i	-78
Thu Jul  2 11:52:49 2015	J10i	-70
Thu Jul  2 11:52:49 2015	edc	-67
Thu Jul  2 11:52:59 2015	edc	-72
Thu Jul  2 11:52:59 2015	Nokia108	-60
Thu Jul  2 11:52:59 2015	GX15	-78
Thu Jul  2 11:52:59 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:52:59 2015	K610i	-64
Thu Jul  2 11:53:09 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:53:09 2015	edc	-71
Thu Jul  2 11:53:09 2015	Feild?s MacBook Pro	-68
Thu Jul  2 11:53:09 2015	S5610	-70
Thu Jul  2 11:53:09 2015	K610i	-63
Thu Jul  2 11:53:09 2015	Nokia108	-60
Thu Jul  2 11:53:20 2015	S5610	-67
Thu Jul  2 11:53:20 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:53:20 2015	K610i	-66
Thu Jul  2 11:53:20 2015	Nokia108	-62
Thu Jul  2 11:53:30 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:53:30 2015	edc	-68
Thu Jul  2 11:53:30 2015	Nokia108	-60
Thu Jul  2 11:53:30 2015	K610i	-65
Thu Jul  2 11:53:30 2015	S5610	-66
Thu Jul  2 11:53:40 2015	Feild?s MacBook Pro	-67
Thu Jul  2 11:53:40 2015	K610i	-66
Thu Jul  2 11:53:40 2015	Nokia108	-62
Thu Jul  2 11:53:40 2015	J10i	-76
Thu Jul  2 11:53:40 2015	edc	-73
Thu Jul  2 11:53:40 2015	S5610	-72
Thu Jul  2 11:53:51 2015	S5610	-68
Thu Jul  2 11:53:51 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:53:51 2015	K610i	-63
Thu Jul  2 11:53:51 2015	edc	-71
Thu Jul  2 11:53:51 2015	Nokia108	-59
Thu Jul  2 11:54:01 2015	Nokia108	-59
Thu Jul  2 11:54:01 2015	K610i	-67
Thu Jul  2 11:54:01 2015	J10i	-68
Thu Jul  2 11:54:01 2015	J10i	-71
Thu Jul  2 11:54:01 2015	edc	-72
Thu Jul  2 11:54:11 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:54:11 2015	Nokia108	-61
Thu Jul  2 11:54:11 2015	J10i	-77
Thu Jul  2 11:54:11 2015	K610i	-59
Thu Jul  2 11:54:11 2015	J10i	-73
Thu Jul  2 11:54:11 2015	S5610	-67
Thu Jul  2 11:54:22 2015	S5610	-72
Thu Jul  2 11:54:22 2015	Nokia108	-63
Thu Jul  2 11:54:22 2015	K610i	-66
Thu Jul  2 11:54:22 2015	J10i	-72
Thu Jul  2 11:54:22 2015	edc	-75
Thu Jul  2 11:54:22 2015	Feild?s MacBook Pro	-67
Thu Jul  2 11:54:32 2015	Nokia108	-60
Thu Jul  2 11:54:32 2015	S5610	-71
Thu Jul  2 11:54:32 2015	K610i	-61
Thu Jul  2 11:54:32 2015	J10i	-72
Thu Jul  2 11:54:32 2015	Feild?s MacBook Pro	-68
Thu Jul  2 11:54:32 2015	J10i	-71
Thu Jul  2 11:54:42 2015	Nokia108	-71
Thu Jul  2 11:54:42 2015	J10i	-72
Thu Jul  2 11:54:42 2015	K610i	-63
Thu Jul  2 11:54:42 2015	GX15	-71
Thu Jul  2 11:54:42 2015	S5610	-74
Thu Jul  2 11:54:53 2015	Nokia108	-61
Thu Jul  2 11:54:53 2015	K610i	-63
Thu Jul  2 11:54:53 2015	J10i	-73
Thu Jul  2 11:54:53 2015	Feild?s MacBook Pro	-67
Thu Jul  2 11:54:53 2015	GX15	-73
Thu Jul  2 11:54:53 2015	edc	-70
Thu Jul  2 11:54:53 2015	S5610	-67
Thu Jul  2 11:55:03 2015	Nokia108	-65
Thu Jul  2 11:55:03 2015	GX15	-70
Thu Jul  2 11:55:03 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:55:03 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:55:03 2015	J10i	-73
Thu Jul  2 11:55:03 2015	S5610	-79
Thu Jul  2 11:55:03 2015	K610i	-64
Thu Jul  2 11:55:13 2015	Nokia108	-64
Thu Jul  2 11:55:13 2015	edc	-69
Thu Jul  2 11:55:13 2015	Feild?s MacBook Pro	-67
Thu Jul  2 11:55:13 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:55:13 2015	K610i	-62
Thu Jul  2 11:55:13 2015	J10i	-70
Thu Jul  2 11:55:24 2015	Feild?s MacBook Pro	-69
Thu Jul  2 11:55:24 2015	edc	-74
Thu Jul  2 11:55:24 2015	J10i	-77
Thu Jul  2 11:55:24 2015	K610i	-62
Thu Jul  2 11:55:24 2015	edc	-68
Thu Jul  2 11:55:34 2015	Feild?s MacBook Pro	-66
Thu Jul  2 11:55:34 2015	J10i	-71
Thu Jul  2 11:55:34 2015	K610i	-68
Thu Jul  2 11:55:34 2015	S5610	-77
Thu Jul  2 11:55:34 2015	GX15	-72
Thu Jul  2 11:55:44 2015	J10i	-67
Thu Jul  2 11:55:44 2015	Nokia108	-64
Thu Jul  2 11:55:44 2015	K610i	-69
Thu Jul  2 11:55:44 2015	Feild?s MacBook Pro	-67
Thu Jul  2 11:55:44 2015	GX15	-74
Thu Jul  2 11:55:44 2015	S5610	-72
Thu Jul  2 11:55:55 2015	Nokia108	-70
Thu Jul  2 11:55:55 2015	K610i	-62
Thu Jul  2 11:55:55 2015	GX15	-73
Thu Jul  2 11:55:55 2015	J10i	-72
Thu Jul  2 11:56:05 2015	GX15	-77
Thu Jul  2 11:56:05 2015	edc	-71
Thu Jul  2 11:56:05 2015	Nokia108	-64
Thu Jul  2 11:56:05 2015	K610i	-63
Thu Jul  2 11:56:05 2015	J10i	-76
Thu Jul  2 11:56:05 2015	Feild?s MacBook Pro	-65
Thu Jul  2 11:56:15 2015	GX15	-75
Thu Jul  2 11:56:15 2015	Nokia108	-64
Thu Jul  2 11:56:15 2015	S5610	-73
Thu Jul  2 11:56:15 2015	K610i	-66
Thu Jul  2 11:56:15 2015	J10i	-70
Thu Jul  2 11:56:15 2015	J10i	-71
Thu Jul  2 11:56:15 2015	edc	-70
Thu Jul  2 11:56:26 2015	Nokia108	-65
Thu Jul  2 11:56:26 2015	K610i	-63
Thu Jul  2 11:56:26 2015	GX15	-78
Thu Jul  2 11:56:26 2015	Feild?s MacBook Pro	-71
Thu Jul  2 11:56:26 2015	edc	-68
Thu Jul  2 11:56:26 2015	S5610	-73
Thu Jul  2 11:56:36 2015	Feild?s MacBook Pro	-71
Thu Jul  2 11:56:36 2015	GX15	-74
Thu Jul  2 11:56:36 2015	K610i	-63
Thu Jul  2 11:56:36 2015	edc	-74
Thu Jul  2 11:56:36 2015	Nokia108	-64
Thu Jul  2 11:56:36 2015	S5610	-70
Thu Jul  2 11:56:46 2015	K610i	-64
Thu Jul  2 11:56:46 2015	J10i	-76
Thu Jul  2 11:56:46 2015	edc	-72
Thu Jul  2 11:56:46 2015	Nokia108	-66
Thu Jul  2 11:56:46 2015	J10i	-75
Thu Jul  2 11:56:57 2015	S5610	-71
Thu Jul  2 11:56:57 2015	Nokia108	-64
Thu Jul  2 11:56:57 2015	K610i	-72
Thu Jul  2 11:56:57 2015	edc	-68
Thu Jul  2 11:57:07 2015	Nokia108	-62
Thu Jul  2 11:57:07 2015	S5610	-72
Thu Jul  2 11:57:07 2015	J10i	-73
Thu Jul  2 11:57:07 2015	K610i	-63
Thu Jul  2 11:57:07 2015	J10i	-72
Thu Jul  2 11:57:17 2015	GX15	-79
Thu Jul  2 11:57:17 2015	K610i	-64
Thu Jul  2 11:57:17 2015	S5610	-78
Thu Jul  2 11:57:17 2015	J10i	-74
Thu Jul  2 11:57:17 2015	edc	-76
Thu Jul  2 11:57:27 2015	J10i	-73
Thu Jul  2 11:57:27 2015	edc	-77
Thu Jul  2 11:57:27 2015	S5610	-73
Thu Jul  2 11:57:27 2015	GX15	-73
Thu Jul  2 11:57:27 2015	K610i	-63
Thu Jul  2 11:57:38 2015	Nokia108	-63
Thu Jul  2 11:57:38 2015	J10i	-73
Thu Jul  2 11:57:38 2015	K610i	-65
Thu Jul  2 11:57:38 2015	S5610	-73
Thu Jul  2 11:57:38 2015	S5610	-71
Thu Jul  2 11:57:48 2015	Nokia108	-71
Thu Jul  2 11:57:48 2015	K610i	-65
Thu Jul  2 11:57:48 2015	J10i	-72
Thu Jul  2 11:57:48 2015	S5610	-73
Thu Jul  2 11:57:58 2015	S5610	-67
Thu Jul  2 11:57:58 2015	Nokia108	-66
Thu Jul  2 11:57:58 2015	K610i	-64
Thu Jul  2 11:57:58 2015	edc	-79
Thu Jul  2 11:58:09 2015	S5610	-64
Thu Jul  2 11:58:09 2015	edc	-78
Thu Jul  2 11:58:09 2015	J10i	-72
Thu Jul  2 11:58:09 2015	K610i	-65
Thu Jul  2 11:58:09 2015	J10i	-74
Thu Jul  2 11:58:09 2015	Nokia108	-63
Thu Jul  2 11:58:19 2015	K610i	-64
Thu Jul  2 11:58:19 2015	GX15	-78
Thu Jul  2 11:58:19 2015	J10i	-78
Thu Jul  2 11:58:19 2015	Nokia108	-66
Thu Jul  2 11:58:29 2015	Nokia108	-65
Thu Jul  2 11:58:29 2015	J10i	-71
Thu Jul  2 11:58:29 2015	GX15	-78
Thu Jul  2 11:58:29 2015	K610i	-62
Thu Jul  2 11:58:40 2015	Nokia108	-64
Thu Jul  2 11:58:40 2015	K610i	-65
Thu Jul  2 11:58:40 2015	edc	-74
Thu Jul  2 11:58:40 2015	S5610	-64
Thu Jul  2 11:58:40 2015	J10i	-74
Thu Jul  2 11:58:50 2015	K610i	-63
Thu Jul  2 11:58:50 2015	S5610	-70
Thu Jul  2 11:58:50 2015	S5610	-65
Thu Jul  2 11:58:50 2015	Nokia108	-66
Thu Jul  2 11:58:50 2015	J10i	-73
Thu Jul  2 11:59:00 2015	Nokia108	-61
Thu Jul  2 11:59:00 2015	S5610	-60
Thu Jul  2 11:59:00 2015	K610i	-63
Thu Jul  2 11:59:00 2015	edc	-73
Thu Jul  2 11:59:00 2015	J10i	-72
Thu Jul  2 11:59:00 2015	GX15	-77
Thu Jul  2 11:59:11 2015	Nokia108	-61
Thu Jul  2 11:59:11 2015	K610i	-61
Thu Jul  2 11:59:11 2015	GX15	-74
Thu Jul  2 11:59:11 2015	J10i	-73
Thu Jul  2 11:59:21 2015	GX15	-74
Thu Jul  2 11:59:21 2015	J10i	-73
Thu Jul  2 11:59:21 2015	J10i	-72
Thu Jul  2 11:59:21 2015	K610i	-67
Thu Jul  2 11:59:31 2015	GX15	-78
Thu Jul  2 11:59:31 2015	Nokia108	-60
Thu Jul  2 11:59:31 2015	J10i	-71
Thu Jul  2 11:59:42 2015	Nokia108	-60
Thu Jul  2 11:59:42 2015	J10i	-69
Thu Jul  2 11:59:42 2015	K610i	-71
Thu Jul  2 11:59:52 2015	Nokia108	-60
Thu Jul  2 11:59:52 2015	J10i	-72
Thu Jul  2 11:59:52 2015	K610i	-62
Thu Jul  2 11:59:52 2015	S5610	-77
Thu Jul  2 11:59:52 2015	edc	-72
Thu Jul  2 12:00:02 2015	Nokia108	-60
Thu Jul  2 12:00:02 2015	K610i	-62
Thu Jul  2 12:00:02 2015	J10i	-77
Thu Jul  2 12:00:02 2015	S5610	-71
Thu Jul  2 12:00:02 2015	edc	-77
Thu Jul  2 12:00:02 2015	edc	-70
Thu Jul  2 12:00:02 2015	J10i	-75
Thu Jul  2 12:00:13 2015	Nokia108	-63
Thu Jul  2 12:00:13 2015	J10i	-71
Thu Jul  2 12:00:13 2015	S5610	-72
Thu Jul  2 12:00:13 2015	K610i	-62
Thu Jul  2 12:00:23 2015	Nokia108	-62
Thu Jul  2 12:00:23 2015	J10i	-71
Thu Jul  2 12:00:23 2015	K610i	-67
Thu Jul  2 12:00:23 2015	edc	-73
Thu Jul  2 12:00:23 2015	Manu ka Mac	-68
Thu Jul  2 12:00:33 2015	Nokia108	-62
Thu Jul  2 12:00:33 2015	K610i	-63
Thu Jul  2 12:00:33 2015	Manu ka Mac	-71
Thu Jul  2 12:00:44 2015	Nokia108	-61
Thu Jul  2 12:00:44 2015	edc	-72
Thu Jul  2 12:00:44 2015	Manu ka Mac	-70
Thu Jul  2 12:00:44 2015	GX15	-73
Thu Jul  2 12:00:44 2015	J10i	-73
Thu Jul  2 12:00:44 2015	K610i	-63
Thu Jul  2 12:00:54 2015	edc	-72
Thu Jul  2 12:00:54 2015	Manu ka Mac	-74
Thu Jul  2 12:00:54 2015	J10i	-72
Thu Jul  2 12:00:54 2015	Nokia108	-61
Thu Jul  2 12:00:54 2015	K610i	-64
Thu Jul  2 12:00:54 2015	GX15	-73
Thu Jul  2 12:00:54 2015	S5610	-80
Thu Jul  2 12:00:54 2015	S5610	-81
Thu Jul  2 12:01:04 2015	J10i	-70
Thu Jul  2 12:01:04 2015	K610i	-63
Thu Jul  2 12:01:14 2015	edc	-69
Thu Jul  2 12:01:14 2015	Nokia108	-79
Thu Jul  2 12:01:14 2015	J10i	-74
Thu Jul  2 12:01:14 2015	GX15	-82
Thu Jul  2 12:01:14 2015	K610i	-63
Thu Jul  2 12:01:14 2015	Manu ka Mac	-72
Thu Jul  2 12:01:14 2015	S5610	-74
Thu Jul  2 12:01:25 2015	edc	-67
Thu Jul  2 12:01:25 2015	GX15	-72
Thu Jul  2 12:01:25 2015	Nokia108	-68
Thu Jul  2 12:01:25 2015	J10i	-70
Thu Jul  2 12:01:25 2015	K610i	-68
Thu Jul  2 12:01:35 2015	S5610	-70
Thu Jul  2 12:01:35 2015	Manu ka Mac	-79
Thu Jul  2 12:01:35 2015	K610i	-63
Thu Jul  2 12:01:35 2015	J10i	-68
Thu Jul  2 12:01:45 2015	Manu ka Mac	-78
Thu Jul  2 12:01:45 2015	Manu ka Mac	-73
Thu Jul  2 12:01:45 2015	K610i	-63
Thu Jul  2 12:01:45 2015	J10i	-70
Thu Jul  2 12:01:45 2015	S5610	-71
Thu Jul  2 12:01:45 2015	Nokia108	-71
Thu Jul  2 12:01:45 2015	edc	-69
Thu Jul  2 12:01:45 2015	J10i	-73
Thu Jul  2 12:01:56 2015	Manu ka Mac	-73
Thu Jul  2 12:01:56 2015	S5610	-68
Thu Jul  2 12:01:56 2015	S5610	-67
Thu Jul  2 12:01:56 2015	K610i	-63
Thu Jul  2 12:01:56 2015	edc	-67
Thu Jul  2 12:01:56 2015	GX15	-79
Thu Jul  2 12:02:06 2015	J10i	-73
Thu Jul  2 12:02:06 2015	S5610	-68
Thu Jul  2 12:02:06 2015	J10i	-68
Thu Jul  2 12:02:06 2015	Nokia108	-64
Thu Jul  2 12:02:06 2015	K610i	-63
Thu Jul  2 12:02:06 2015	Manu ka Mac	-72
Thu Jul  2 12:02:06 2015	edc	-69
Thu Jul  2 12:02:16 2015	Manu ka Mac	-72
Thu Jul  2 12:02:16 2015	J10i	-67
Thu Jul  2 12:02:16 2015	K610i	-62
Thu Jul  2 12:02:16 2015	edc	-71
Thu Jul  2 12:02:16 2015	Nokia108	-65
Thu Jul  2 12:02:27 2015	Manu ka Mac	-72
Thu Jul  2 12:02:27 2015	Nokia108	-65
Thu Jul  2 12:02:27 2015	J10i	-70
Thu Jul  2 12:02:27 2015	K610i	-67
Thu Jul  2 12:02:37 2015	Nokia108	-67
Thu Jul  2 12:02:37 2015	J10i	-74
Thu Jul  2 12:02:37 2015	J10i	-71
Thu Jul  2 12:02:37 2015	Manu ka Mac	-72
Thu Jul  2 12:02:37 2015	edc	-73
Thu Jul  2 12:02:37 2015	K610i	-62
Thu Jul  2 12:02:47 2015	edc	-75
Thu Jul  2 12:02:47 2015	Manu ka Mac	-70
Thu Jul  2 12:02:47 2015	edc	-70
Thu Jul  2 12:02:47 2015	K610i	-63
Thu Jul  2 12:02:47 2015	J10i	-77
Thu Jul  2 12:02:47 2015	Nokia108	-66
Thu Jul  2 12:02:58 2015	Manu ka Mac	-70
Thu Jul  2 12:02:58 2015	J10i	-74
