Date	Device	Signal
Thu Jul  2 12:24:28 2015	GX15	-52
Thu Jul  2 12:24:28 2015	K610i	-63
Thu Jul  2 12:24:28 2015	J10i	-38
Thu Jul  2 12:24:38 2015	J10i	-39
Thu Jul  2 12:24:38 2015	GX15	-48
Thu Jul  2 12:24:49 2015	J10i	-38
Thu Jul  2 12:24:49 2015	edc	-83
Thu Jul  2 12:24:49 2015	GX15	-49
Thu Jul  2 12:24:49 2015	K610i	-65
Thu Jul  2 12:24:59 2015	GX15	-42
Thu Jul  2 12:24:59 2015	J10i	-44
Thu Jul  2 12:24:59 2015	K610i	-62
Thu Jul  2 12:24:59 2015	edc	-79
Thu Jul  2 12:25:10 2015	J10i	-55
Thu Jul  2 12:25:10 2015	K610i	-66
Thu Jul  2 12:25:10 2015	GX15	-52
Thu Jul  2 12:25:20 2015	edc	-86
Thu Jul  2 12:25:20 2015	GX15	-49
Thu Jul  2 12:25:20 2015	edc	-78
Thu Jul  2 12:25:20 2015	K610i	-64
Thu Jul  2 12:25:31 2015	S5610	-73
Thu Jul  2 12:25:31 2015	J10i	-43
Thu Jul  2 12:25:31 2015	K610i	-61
Thu Jul  2 12:25:31 2015	edc	-78
Thu Jul  2 12:25:41 2015	K610i	-62
Thu Jul  2 12:25:41 2015	GX15	-44
Thu Jul  2 12:25:41 2015	J10i	-37
Thu Jul  2 12:25:52 2015	J10i	-48
Thu Jul  2 12:25:52 2015	K610i	-63
Thu Jul  2 12:26:02 2015	K610i	-65
Thu Jul  2 12:26:02 2015	GX15	-44
Thu Jul  2 12:26:02 2015	J10i	-45
Thu Jul  2 12:26:13 2015	J10i	-47
Thu Jul  2 12:26:13 2015	K610i	-62
Thu Jul  2 12:26:13 2015	GX15	-48
Thu Jul  2 12:26:23 2015	J10i	-47
Thu Jul  2 12:26:23 2015	K610i	-62
Thu Jul  2 12:26:34 2015	edc	-79
Thu Jul  2 12:26:34 2015	J10i	-51
Thu Jul  2 12:26:34 2015	GX15	-51
Thu Jul  2 12:26:44 2015	S5610	-73
Thu Jul  2 12:26:44 2015	edc	-80
Thu Jul  2 12:26:44 2015	J10i	-50
Thu Jul  2 12:26:45 2015	K610i	-62
Thu Jul  2 12:26:55 2015	J10i	-52
Thu Jul  2 12:26:55 2015	GX15	-43
Thu Jul  2 12:27:06 2015	K610i	-64
Thu Jul  2 12:27:06 2015	J10i	-48
Thu Jul  2 12:27:06 2015	GX15	-51
Thu Jul  2 12:27:16 2015	GX15	-51
Thu Jul  2 12:27:16 2015	K610i	-60
Thu Jul  2 12:27:16 2015	J10i	-48
Thu Jul  2 12:27:27 2015	J10i	-46
Thu Jul  2 12:27:27 2015	K610i	-61
Thu Jul  2 12:27:27 2015	GX15	-54
Thu Jul  2 12:27:37 2015	GX15	-43
Thu Jul  2 12:27:37 2015	K610i	-61
Thu Jul  2 12:27:48 2015	K610i	-66
Thu Jul  2 12:27:48 2015	J10i	-46
Thu Jul  2 12:27:48 2015	GX15	-48
Thu Jul  2 12:27:58 2015	GX15	-43
Thu Jul  2 12:27:58 2015	K610i	-63
Thu Jul  2 12:27:58 2015	PELARS1	-79
Thu Jul  2 12:27:58 2015	J10i	-48
Thu Jul  2 12:28:09 2015	GX15	-48
Thu Jul  2 12:28:09 2015	J10i	-50
Thu Jul  2 12:28:20 2015	K610i	-67
Thu Jul  2 12:28:20 2015	J10i	-52
Thu Jul  2 12:28:20 2015	edc	-79
Thu Jul  2 12:28:20 2015	GX15	-49
Thu Jul  2 12:28:20 2015	S5610	-80
Thu Jul  2 12:28:30 2015	GX15	-47
Thu Jul  2 12:28:30 2015	J10i	-48
Thu Jul  2 12:28:41 2015	GX15	-51
Thu Jul  2 12:28:41 2015	edc	-82
Thu Jul  2 12:28:41 2015	J10i	-49
Thu Jul  2 12:28:51 2015	K610i	-62
Thu Jul  2 12:28:51 2015	GX15	-45
Thu Jul  2 12:28:51 2015	J10i	-45
Thu Jul  2 12:29:02 2015	GX15	-46
Thu Jul  2 12:29:02 2015	edc	-80
Thu Jul  2 12:29:02 2015	J10i	-53
Thu Jul  2 12:29:02 2015	K610i	-66
Thu Jul  2 12:29:02 2015	S5610	-71
Thu Jul  2 12:29:12 2015	J10i	-52
Thu Jul  2 12:29:12 2015	K610i	-70
Thu Jul  2 12:29:23 2015	K610i	-61
Thu Jul  2 12:29:23 2015	GX15	-54
Thu Jul  2 12:29:33 2015	K610i	-63
Thu Jul  2 12:29:33 2015	J10i	-44
Thu Jul  2 12:29:44 2015	GX15	-47
Thu Jul  2 12:29:44 2015	J10i	-45
Thu Jul  2 12:29:44 2015	J10i	-48
Thu Jul  2 12:29:44 2015	edc	-78
Thu Jul  2 12:29:54 2015	K610i	-68
Thu Jul  2 12:29:54 2015	GX15	-45
Thu Jul  2 12:29:54 2015	J10i	-46
Thu Jul  2 12:29:54 2015	edc	-84
Thu Jul  2 12:30:05 2015	edc	-83
Thu Jul  2 12:30:05 2015	J10i	-47
Thu Jul  2 12:30:05 2015	GX15	-50
Thu Jul  2 12:30:16 2015	GX15	-44
Thu Jul  2 12:30:16 2015	J10i	-50
Thu Jul  2 12:30:26 2015	edc	-80
Thu Jul  2 12:30:26 2015	K610i	-64
Thu Jul  2 12:30:26 2015	GX15	-44
Thu Jul  2 12:30:37 2015	K610i	-65
Thu Jul  2 12:30:47 2015	K610i	-63
Thu Jul  2 12:30:47 2015	GX15	-49
Thu Jul  2 12:30:58 2015	GX15	-45
Thu Jul  2 12:31:08 2015	K610i	-64
Thu Jul  2 12:31:08 2015	GX15	-47
Thu Jul  2 12:31:19 2015	K610i	-63
Thu Jul  2 12:31:29 2015	K610i	-63
Thu Jul  2 12:31:29 2015	GX15	-53
Thu Jul  2 12:31:40 2015	K610i	-64
Thu Jul  2 12:31:50 2015	GX15	-41
Thu Jul  2 12:31:50 2015	K610i	-64
Thu Jul  2 12:32:01 2015	PELARS1	-79
Thu Jul  2 12:32:01 2015	GX15	-47
Thu Jul  2 12:32:11 2015	edc	-83
Thu Jul  2 12:32:11 2015	GX15	-45
Thu Jul  2 12:32:22 2015	K610i	-68
Thu Jul  2 12:32:22 2015	GX15	-50
Thu Jul  2 12:32:22 2015	edc	-83
Thu Jul  2 12:32:32 2015	GX15	-43
Thu Jul  2 12:32:32 2015	K610i	-67
Thu Jul  2 12:32:43 2015	K610i	-63
Thu Jul  2 12:32:43 2015	GX15	-48
Thu Jul  2 12:32:54 2015	K610i	-62
Thu Jul  2 12:33:04 2015	K610i	-64
Thu Jul  2 12:33:04 2015	GX15	-52
Thu Jul  2 12:33:04 2015	PELARS1	-80
Thu Jul  2 12:33:15 2015	K610i	-66
Thu Jul  2 12:33:15 2015	GX15	-50
Thu Jul  2 12:33:25 2015	K610i	-67
Thu Jul  2 12:33:25 2015	S5610	-79
Thu Jul  2 12:33:25 2015	edc	-79
Thu Jul  2 12:33:36 2015	GX15	-44
Thu Jul  2 12:33:36 2015	K610i	-65
Thu Jul  2 12:33:36 2015	S5610	-70
Thu Jul  2 12:33:46 2015	K610i	-68
Thu Jul  2 12:33:46 2015	GX15	-47
Thu Jul  2 12:33:46 2015	edc	-82
Thu Jul  2 12:33:57 2015	K610i	-63
Thu Jul  2 12:33:57 2015	GX15	-48
Thu Jul  2 12:34:07 2015	S5610	-70
Thu Jul  2 12:34:07 2015	K610i	-61
Thu Jul  2 12:34:07 2015	GX15	-45
Thu Jul  2 12:34:18 2015	GX15	-44
Thu Jul  2 12:34:18 2015	K610i	-67
Thu Jul  2 12:34:28 2015	K610i	-61
Thu Jul  2 12:34:28 2015	GX15	-46
Thu Jul  2 12:34:28 2015	S5610	-77
Thu Jul  2 12:34:39 2015	S5610	-72
Thu Jul  2 12:34:39 2015	GX15	-48
Thu Jul  2 12:34:49 2015	S5610	-68
Thu Jul  2 12:34:49 2015	edc	-83
Thu Jul  2 12:34:49 2015	GX15	-49
Thu Jul  2 12:34:49 2015	K610i	-62
Thu Jul  2 12:35:00 2015	GX15	-49
Thu Jul  2 12:35:00 2015	S5610	-77
Thu Jul  2 12:35:00 2015	edc	-82
Thu Jul  2 12:35:11 2015	K610i	-61
Thu Jul  2 12:35:11 2015	S5610	-75
Thu Jul  2 12:35:11 2015	GX15	-46
Thu Jul  2 12:35:26 2015	GX15	-46
Thu Jul  2 12:35:26 2015	K610i	-65
Thu Jul  2 12:35:26 2015	edc	-79
Thu Jul  2 12:35:26 2015	S5610	-80
Thu Jul  2 12:35:37 2015	S5610	-74
Thu Jul  2 12:35:37 2015	K610i	-65
Thu Jul  2 12:35:47 2015	GX15	-46
Thu Jul  2 12:35:47 2015	K610i	-61
Thu Jul  2 12:35:58 2015	K610i	-69
Thu Jul  2 12:35:58 2015	S5610	-70
Thu Jul  2 12:36:08 2015	GX15	-43
Thu Jul  2 12:36:08 2015	K610i	-61
Thu Jul  2 12:36:08 2015	S5610	-70
Thu Jul  2 12:36:19 2015	K610i	-64
Thu Jul  2 12:36:19 2015	S5610	-67
Thu Jul  2 12:36:29 2015	GX15	-44
Thu Jul  2 12:36:29 2015	K610i	-63
Thu Jul  2 12:36:40 2015	K610i	-64
Thu Jul  2 12:36:40 2015	S5610	-74
Thu Jul  2 12:36:50 2015	GX15	-53
Thu Jul  2 12:36:50 2015	K610i	-60
Thu Jul  2 12:36:50 2015	edc	-79
Thu Jul  2 12:37:01 2015	edc	-79
Thu Jul  2 12:37:01 2015	K610i	-64
Thu Jul  2 12:37:01 2015	S5610	-71
Thu Jul  2 12:37:11 2015	GX15	-44
Thu Jul  2 12:37:11 2015	K610i	-59
Thu Jul  2 12:37:11 2015	edc	-80
Thu Jul  2 12:37:22 2015	GX15	-44
Thu Jul  2 12:37:22 2015	S5610	-69
Thu Jul  2 12:37:32 2015	K610i	-65
Thu Jul  2 12:37:32 2015	S5610	-70
Thu Jul  2 12:37:32 2015	GX15	-53
Thu Jul  2 12:37:43 2015	GX15	-52
Thu Jul  2 12:37:43 2015	K610i	-65
Thu Jul  2 12:37:43 2015	S5610	-67
Thu Jul  2 12:37:53 2015	K610i	-67
Thu Jul  2 12:37:53 2015	S5610	-73
Thu Jul  2 12:37:53 2015	GX15	-46
Thu Jul  2 12:38:04 2015	GX15	-53
Thu Jul  2 12:38:04 2015	edc	-80
Thu Jul  2 12:38:04 2015	K610i	-63
Thu Jul  2 12:38:04 2015	S5610	-72
Thu Jul  2 12:38:14 2015	K610i	-62
Thu Jul  2 12:38:14 2015	GX15	-46
Thu Jul  2 12:38:15 2015	S5610	-72
Thu Jul  2 12:38:15 2015	edc	-83
Thu Jul  2 12:38:25 2015	K610i	-64
Thu Jul  2 12:38:25 2015	S5610	-68
Thu Jul  2 12:38:25 2015	GX15	-44
Thu Jul  2 12:38:35 2015	S5610	-71
Thu Jul  2 12:38:35 2015	GX15	-46
Thu Jul  2 12:38:35 2015	Manu ka Mac	-82
Thu Jul  2 12:38:46 2015	K610i	-63
Thu Jul  2 12:38:46 2015	edc	-79
Thu Jul  2 12:38:46 2015	GX15	-45
Thu Jul  2 12:38:56 2015	K610i	-67
Thu Jul  2 12:39:07 2015	S5610	-66
Thu Jul  2 12:39:07 2015	K610i	-61
Thu Jul  2 12:39:07 2015	GX15	-47
Thu Jul  2 12:39:17 2015	GX15	-55
Thu Jul  2 12:39:17 2015	K610i	-67
Thu Jul  2 12:39:17 2015	S5610	-67
Thu Jul  2 12:39:28 2015	K610i	-65
Thu Jul  2 12:39:28 2015	GX15	-47
Thu Jul  2 12:39:38 2015	K610i	-63
Thu Jul  2 12:39:38 2015	GX15	-44
Thu Jul  2 12:39:49 2015	K610i	-66
Thu Jul  2 12:39:49 2015	GX15	-48
Thu Jul  2 12:39:49 2015	S5610	-71
Thu Jul  2 12:39:59 2015	K610i	-67
Thu Jul  2 12:39:59 2015	GX15	-50
Thu Jul  2 12:40:10 2015	GX15	-49
Thu Jul  2 12:40:10 2015	K610i	-62
Thu Jul  2 12:40:20 2015	S5610	-68
Thu Jul  2 12:40:20 2015	GX15	-50
Thu Jul  2 12:40:31 2015	GX15	-47
Thu Jul  2 12:40:31 2015	K610i	-63
Thu Jul  2 12:40:41 2015	GX15	-47
Thu Jul  2 12:40:41 2015	K610i	-63
Thu Jul  2 12:40:41 2015	S5610	-61
Thu Jul  2 12:40:52 2015	S5610	-73
Thu Jul  2 12:40:52 2015	GX15	-46
Thu Jul  2 12:41:02 2015	GX15	-48
Thu Jul  2 12:41:02 2015	S5610	-49
Thu Jul  2 12:41:13 2015	K610i	-62
Thu Jul  2 12:41:13 2015	GX15	-49
Thu Jul  2 12:41:13 2015	edc	-79
Thu Jul  2 12:41:13 2015	edc	-80
Thu Jul  2 12:41:23 2015	edc	-80
Thu Jul  2 12:41:23 2015	K610i	-65
Thu Jul  2 12:41:23 2015	S5610	-56
Thu Jul  2 12:41:23 2015	GX15	-43
Thu Jul  2 12:41:34 2015	K610i	-64
Thu Jul  2 12:41:34 2015	S5610	-51
Thu Jul  2 12:41:34 2015	GX15	-45
Thu Jul  2 12:41:45 2015	GX15	-44
Thu Jul  2 12:41:45 2015	K610i	-62
Thu Jul  2 12:41:45 2015	S5610	-48
Thu Jul  2 12:41:55 2015	S5610	-50
Thu Jul  2 12:41:55 2015	GX15	-43
Thu Jul  2 12:42:06 2015	K610i	-66
Thu Jul  2 12:42:06 2015	edc	-79
Thu Jul  2 12:42:06 2015	S5610	-51
Thu Jul  2 12:42:16 2015	GX15	-49
Thu Jul  2 12:42:16 2015	K610i	-62
Thu Jul  2 12:42:26 2015	K610i	-61
Thu Jul  2 12:42:27 2015	S5610	-55
Thu Jul  2 12:42:27 2015	GX15	-48
Thu Jul  2 12:42:37 2015	GX15	-47
Thu Jul  2 12:42:37 2015	K610i	-64
Thu Jul  2 12:42:47 2015	K610i	-67
Thu Jul  2 12:42:48 2015	S5610	-51
Thu Jul  2 12:42:48 2015	GX15	-49
Thu Jul  2 12:42:58 2015	K610i	-62
Thu Jul  2 12:42:58 2015	PELARS1	-78
Thu Jul  2 12:42:58 2015	GX15	-48
Thu Jul  2 12:43:09 2015	GX15	-46
Thu Jul  2 12:43:09 2015	K610i	-63
Thu Jul  2 12:43:19 2015	S5610	-48
Thu Jul  2 12:43:19 2015	S5610	-49
Thu Jul  2 12:43:19 2015	GX15	-44
Thu Jul  2 12:43:19 2015	Manu ka Mac	-84
Thu Jul  2 12:43:30 2015	edc	-78
Thu Jul  2 12:43:30 2015	K610i	-62
Thu Jul  2 12:43:30 2015	GX15	-44
Thu Jul  2 12:43:40 2015	K610i	-62
Thu Jul  2 12:43:40 2015	GX15	-43
Thu Jul  2 12:43:51 2015	edc	-78
Thu Jul  2 12:43:51 2015	edc	-79
Thu Jul  2 12:43:51 2015	GX15	-53
Thu Jul  2 12:43:51 2015	S5610	-77
Thu Jul  2 12:43:51 2015	K610i	-60
Thu Jul  2 12:44:01 2015	K610i	-65
Thu Jul  2 12:44:01 2015	edc	-85
Thu Jul  2 12:44:12 2015	GX15	-44
Thu Jul  2 12:44:22 2015	K610i	-64
Thu Jul  2 12:44:33 2015	GX15	-43
Thu Jul  2 12:44:33 2015	S5610	-80
Thu Jul  2 12:44:43 2015	K610i	-64
Thu Jul  2 12:44:43 2015	GX15	-45
Thu Jul  2 12:44:43 2015	S5610	-78
Thu Jul  2 12:44:54 2015	K610i	-62
Thu Jul  2 12:44:54 2015	edc	-79
Thu Jul  2 12:44:54 2015	PELARS1	-81
Thu Jul  2 12:44:54 2015	GX15	-47
Thu Jul  2 12:44:54 2015	S5610	-67
Thu Jul  2 12:45:04 2015	GX15	-48
Thu Jul  2 12:45:04 2015	K610i	-61
Thu Jul  2 12:45:04 2015	S5610	-73
Thu Jul  2 12:45:15 2015	K610i	-59
Thu Jul  2 12:45:15 2015	GX15	-45
Thu Jul  2 12:45:25 2015	K610i	-65
Thu Jul  2 12:45:25 2015	GX15	-47
Thu Jul  2 12:45:25 2015	PELARS1	-79
Thu Jul  2 12:45:36 2015	GX15	-48
Thu Jul  2 12:45:36 2015	K610i	-62
Thu Jul  2 12:45:46 2015	S5610	-53
Thu Jul  2 12:45:46 2015	K610i	-64
Thu Jul  2 12:45:57 2015	GX15	-49
Thu Jul  2 12:45:57 2015	K610i	-60
Thu Jul  2 12:46:07 2015	K610i	-63
Thu Jul  2 12:46:07 2015	GX15	-48
Thu Jul  2 12:46:07 2015	Feild?s MacBook Pro	-79
Thu Jul  2 12:46:07 2015	Manu ka Mac	-82
Thu Jul  2 12:46:18 2015	GX15	-44
Thu Jul  2 12:46:28 2015	GX15	-45
Thu Jul  2 12:46:39 2015	K610i	-59
Thu Jul  2 12:46:39 2015	GX15	-48
Thu Jul  2 12:46:39 2015	S5610	-73
Thu Jul  2 12:46:49 2015	GX15	-43
Thu Jul  2 12:46:49 2015	K610i	-62
Thu Jul  2 12:47:00 2015	K610i	-62
Thu Jul  2 12:47:00 2015	Manu ka Mac	-81
Thu Jul  2 12:47:00 2015	GX15	-48
Thu Jul  2 12:47:00 2015	edc	-79
Thu Jul  2 12:47:10 2015	GX15	-48
Thu Jul  2 12:47:21 2015	K610i	-58
Thu Jul  2 12:47:31 2015	GX15	-49
Thu Jul  2 12:47:31 2015	S5610	-79
Thu Jul  2 12:47:42 2015	K610i	-59
Thu Jul  2 12:47:42 2015	edc	-79
Thu Jul  2 12:47:52 2015	K610i	-59
Thu Jul  2 12:47:52 2015	GX15	-46
Thu Jul  2 12:47:52 2015	S5610	-81
Thu Jul  2 12:48:03 2015	GX15	-48
Thu Jul  2 12:48:03 2015	edc	-82
Thu Jul  2 12:48:03 2015	edc	-79
Thu Jul  2 12:48:13 2015	GX15	-48
Thu Jul  2 12:48:13 2015	K610i	-64
Thu Jul  2 12:48:13 2015	Feild?s MacBook Pro	-77
Thu Jul  2 12:48:24 2015	K610i	-65
Thu Jul  2 12:48:24 2015	GX15	-47
Thu Jul  2 12:48:24 2015	S5610	-69
Thu Jul  2 12:48:34 2015	K610i	-64
Thu Jul  2 12:48:34 2015	S5610	-66
Thu Jul  2 12:48:45 2015	K610i	-68
Thu Jul  2 12:48:45 2015	S5610	-75
Thu Jul  2 12:48:55 2015	GX15	-48
Thu Jul  2 12:49:06 2015	K610i	-62
Thu Jul  2 12:49:06 2015	S5610	-74
Thu Jul  2 12:49:06 2015	GX15	-49
Thu Jul  2 12:49:16 2015	Manu ka Mac	-82
Thu Jul  2 12:49:16 2015	K610i	-60
Thu Jul  2 12:49:16 2015	GX15	-48
Thu Jul  2 12:49:27 2015	GX15	-45
Thu Jul  2 12:49:27 2015	K610i	-64
Thu Jul  2 12:49:37 2015	K610i	-61
Thu Jul  2 12:49:37 2015	GX15	-49
Thu Jul  2 12:49:37 2015	S5610	-72
Thu Jul  2 12:49:37 2015	Feild?s MacBook Pro	-80
Thu Jul  2 12:49:48 2015	K610i	-63
Thu Jul  2 12:49:48 2015	S5610	-71
Thu Jul  2 12:49:58 2015	S5610	-70
Thu Jul  2 12:49:58 2015	S5610	-72
Thu Jul  2 12:49:58 2015	GX15	-51
Thu Jul  2 12:49:58 2015	K610i	-63
Thu Jul  2 12:49:58 2015	edc	-79
Thu Jul  2 12:50:09 2015	Feild?s MacBook Pro	-83
Thu Jul  2 12:50:09 2015	K610i	-61
Thu Jul  2 12:50:09 2015	GX15	-50
Thu Jul  2 12:50:19 2015	GX15	-48
Thu Jul  2 12:50:19 2015	K610i	-60
Thu Jul  2 12:50:19 2015	S5610	-55
Thu Jul  2 12:50:30 2015	K610i	-62
Thu Jul  2 12:50:30 2015	S5610	-54
Thu Jul  2 12:50:30 2015	GX15	-49
Thu Jul  2 12:50:30 2015	edc	-79
Thu Jul  2 12:50:40 2015	K610i	-69
Thu Jul  2 12:50:40 2015	GX15	-49
Thu Jul  2 12:50:40 2015	Manu ka Mac	-80
Thu Jul  2 12:50:40 2015	S5610	-62
Thu Jul  2 12:50:51 2015	GX15	-43
Thu Jul  2 12:50:51 2015	S5610	-48
Thu Jul  2 12:51:01 2015	K610i	-63
Thu Jul  2 12:51:01 2015	GX15	-43
Thu Jul  2 12:51:01 2015	S5610	-54
Thu Jul  2 12:51:01 2015	Manu ka Mac	-83
Thu Jul  2 12:51:12 2015	GX15	-50
Thu Jul  2 12:51:12 2015	S5610	-52
Thu Jul  2 12:51:12 2015	edc	-79
Thu Jul  2 12:51:12 2015	K610i	-59
Thu Jul  2 12:51:23 2015	K610i	-61
Thu Jul  2 12:51:23 2015	Feild?s MacBook Pro	-74
Thu Jul  2 12:51:33 2015	S5610	-58
Thu Jul  2 12:51:33 2015	K610i	-58
Thu Jul  2 12:51:33 2015	PELARS1	-80
Thu Jul  2 12:51:33 2015	GX15	-45
Thu Jul  2 12:51:44 2015	GX15	-48
Thu Jul  2 12:51:44 2015	S5610	-70
Thu Jul  2 12:51:44 2015	Tromborgs iMac Kontor	-84
Thu Jul  2 12:51:54 2015	S5610	-64
Thu Jul  2 12:51:54 2015	GX15	-47
Thu Jul  2 12:52:05 2015	K610i	-60
Thu Jul  2 12:52:05 2015	S5610	-72
Thu Jul  2 12:52:05 2015	GX15	-44
Thu Jul  2 12:52:15 2015	S5610	-64
Thu Jul  2 12:52:15 2015	GX15	-43
Thu Jul  2 12:52:15 2015	K610i	-62
Thu Jul  2 12:52:26 2015	K610i	-62
Thu Jul  2 12:52:26 2015	Manu ka Mac	-83
Thu Jul  2 12:52:26 2015	GX15	-43
Thu Jul  2 12:52:26 2015	S5610	-57
Thu Jul  2 12:52:26 2015	Feild?s MacBook Pro	-73
Thu Jul  2 12:52:36 2015	GX15	-47
Thu Jul  2 12:52:36 2015	S5610	-48
Thu Jul  2 12:52:47 2015	GX15	-44
Thu Jul  2 12:52:47 2015	Manu ka Mac	-79
Thu Jul  2 12:52:47 2015	K610i	-62
Thu Jul  2 12:52:47 2015	S5610	-55
Thu Jul  2 12:52:47 2015	S5610	-51
Thu Jul  2 12:52:57 2015	K610i	-62
Thu Jul  2 12:52:57 2015	GX15	-43
Thu Jul  2 12:52:57 2015	Manu ka Mac	-79
Thu Jul  2 12:52:57 2015	S5610	-62
Thu Jul  2 12:53:08 2015	K610i	-61
Thu Jul  2 12:53:08 2015	GX15	-47
Thu Jul  2 12:53:18 2015	GX15	-44
Thu Jul  2 12:53:29 2015	K610i	-60
Thu Jul  2 12:53:29 2015	GX15	-46
Thu Jul  2 12:53:29 2015	Feild?s MacBook Pro	-80
Thu Jul  2 12:53:40 2015	GX15	-45
Thu Jul  2 12:53:40 2015	K610i	-63
Thu Jul  2 12:53:40 2015	edc	-79
Thu Jul  2 12:53:50 2015	K610i	-63
Thu Jul  2 12:53:50 2015	GX15	-42
Thu Jul  2 12:53:50 2015	S5610	-80
Thu Jul  2 12:54:00 2015	K610i	-60
Thu Jul  2 12:54:00 2015	GX15	-48
Thu Jul  2 12:54:11 2015	K610i	-59
Thu Jul  2 12:54:11 2015	Manu ka Mac	-84
Thu Jul  2 12:54:11 2015	S5610	-72
Thu Jul  2 12:54:11 2015	Feild?s MacBook Pro	-77
Thu Jul  2 12:54:21 2015	edc	-79
Thu Jul  2 12:54:21 2015	GX15	-45
Thu Jul  2 12:54:21 2015	K610i	-62
Thu Jul  2 12:54:21 2015	Feild?s MacBook Pro	-79
Thu Jul  2 12:54:32 2015	edc	-80
Thu Jul  2 12:54:32 2015	K610i	-62
Thu Jul  2 12:54:43 2015	Feild?s MacBook Pro	-84
Thu Jul  2 12:54:43 2015	K610i	-60
Thu Jul  2 12:54:43 2015	GX15	-46
Thu Jul  2 12:54:43 2015	S5610	-78
Thu Jul  2 12:54:43 2015	edc	-79
Thu Jul  2 12:54:53 2015	K610i	-65
Thu Jul  2 12:54:53 2015	S5610	-78
Thu Jul  2 12:54:53 2015	GX15	-45
Thu Jul  2 12:55:04 2015	GX15	-45
Thu Jul  2 12:55:14 2015	K610i	-61
Thu Jul  2 12:55:14 2015	edc	-81
Thu Jul  2 12:55:14 2015	GX15	-43
Thu Jul  2 12:55:24 2015	K610i	-61
Thu Jul  2 12:55:24 2015	GX15	-44
Thu Jul  2 12:55:35 2015	GX15	-43
Thu Jul  2 12:55:45 2015	J10i	-78
Thu Jul  2 12:55:45 2015	GX15	-45
Thu Jul  2 12:55:45 2015	K610i	-60
Thu Jul  2 12:55:56 2015	J10i	-56
Thu Jul  2 12:55:56 2015	Manu ka Mac	-81
Thu Jul  2 12:55:56 2015	K610i	-62
Thu Jul  2 12:55:56 2015	GX15	-48
Thu Jul  2 12:56:06 2015	J10i	-53
Thu Jul  2 12:56:06 2015	GX15	-44
Thu Jul  2 12:56:06 2015	K610i	-61
Thu Jul  2 12:56:17 2015	K610i	-63
Thu Jul  2 12:56:17 2015	J10i	-70
Thu Jul  2 12:56:17 2015	S5610	-76
Thu Jul  2 12:56:27 2015	GX15	-49
Thu Jul  2 12:56:27 2015	J10i	-67
Thu Jul  2 12:56:27 2015	J10i	-56
Thu Jul  2 12:56:38 2015	GX15	-43
Thu Jul  2 12:56:38 2015	Feild?s MacBook Pro	-76
Thu Jul  2 12:56:38 2015	J10i	-50
Thu Jul  2 12:56:38 2015	K610i	-61
Thu Jul  2 12:56:48 2015	J10i	-50
Thu Jul  2 12:56:48 2015	GX15	-42
Thu Jul  2 12:56:48 2015	edc	-79
Thu Jul  2 12:56:48 2015	Feild?s MacBook Pro	-72
Thu Jul  2 12:56:48 2015	K610i	-62
Thu Jul  2 12:56:59 2015	GX15	-44
Thu Jul  2 12:56:59 2015	J10i	-54
Thu Jul  2 12:56:59 2015	K610i	-61
Thu Jul  2 12:56:59 2015	Feild?s MacBook Pro	-71
Thu Jul  2 12:56:59 2015	S5610	-73
Thu Jul  2 12:56:59 2015	Feild?s MacBook Pro	-77
Thu Jul  2 12:56:59 2015	Manu ka Mac	-83
Thu Jul  2 12:57:10 2015	Manu ka Mac	-82
Thu Jul  2 12:57:10 2015	S5610	-72
Thu Jul  2 12:57:10 2015	K610i	-62
Thu Jul  2 12:57:10 2015	GX15	-44
Thu Jul  2 12:57:10 2015	S5610	-80
Thu Jul  2 12:57:10 2015	Tromborgs iMac Kontor	-84
Thu Jul  2 12:57:10 2015	Feild?s MacBook Pro	-78
Thu Jul  2 12:57:20 2015	K610i	-62
Thu Jul  2 12:57:20 2015	GX15	-43
Thu Jul  2 12:57:20 2015	Feild?s MacBook Pro	-72
Thu Jul  2 12:57:20 2015	S5610	-78
Thu Jul  2 12:57:31 2015	GX15	-43
Thu Jul  2 12:57:31 2015	S5610	-72
Thu Jul  2 12:57:31 2015	K610i	-63
Thu Jul  2 12:57:31 2015	Feild?s MacBook Pro	-72
Thu Jul  2 12:57:41 2015	K610i	-61
Thu Jul  2 12:57:41 2015	Manu ka Mac	-82
Thu Jul  2 12:57:41 2015	Feild?s MacBook Pro	-73
Thu Jul  2 12:57:41 2015	S5610	-80
Thu Jul  2 12:57:41 2015	GX15	-43
Thu Jul  2 12:57:41 2015	J10i	-79
Thu Jul  2 12:57:52 2015	K610i	-64
Thu Jul  2 12:57:52 2015	GX15	-50
Thu Jul  2 12:57:52 2015	Feild?s MacBook Pro	-81
Thu Jul  2 12:58:02 2015	K610i	-61
Thu Jul  2 12:58:02 2015	Feild?s MacBook Pro	-77
Thu Jul  2 12:58:02 2015	GX15	-46
Thu Jul  2 12:58:02 2015	PELARS1	-82
Thu Jul  2 12:58:13 2015	GX15	-43
Thu Jul  2 12:58:13 2015	K610i	-61
Thu Jul  2 12:58:13 2015	edc	-82
Thu Jul  2 12:58:13 2015	S5610	-73
Thu Jul  2 12:58:23 2015	S5610	-78
Thu Jul  2 12:58:23 2015	K610i	-63
Thu Jul  2 12:58:23 2015	Feild?s MacBook Pro	-73
Thu Jul  2 12:58:23 2015	Manu ka Mac	-84
Thu Jul  2 12:58:23 2015	GX15	-44
